ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),City_name,pickup_time,order_time_of_day,Day,Month,Year,is_weekend,Distance
0xc0d8 ,LUDHRES14DEL01 ,35.0,4.9,30.892978,75.821847,30.902978,75.831847,2022-02-13,Sunny,low,1,meal,scooter,0,No ,metropolitian,11,Ludhiana,10,Morning,13,2,2022,1,1.4669980809271805
0x4d1f ,COIMBRES05DEL02 ,27.0,4.7,11.022169,76.999594,11.042169,77.019594,2022-04-05,Fog,high,1,snack,scooter,0,No ,metropolitian,31,Coimbatore,5,Morning,5,4,2022,0,3.11995747020005
0x5fa6 ,COIMBRES01DEL02 ,39.0,5.0,11.016298,76.972076,11.036298,76.992076,2022-03-03,Cloudy,low,0,snack,motorcycle,1,No ,metropolitian,22,Coimbatore,5,Morning,3,3,2022,0,3.1199880439753676
0x122e ,BANGRES13DEL01 ,22.0,4.9,12.935662,77.61413,12.975662,77.65413,2022-03-13,Fog,high,1,snack,motorcycle,0,No ,metropolitian,28,Bangalore,10,Afternoon,13,3,2022,1,6.218193220076564
0x1f74 ,JAPRES11DEL01 ,23.0,4.6,26.90294,75.793007,27.01294,75.903007,2022-03-02,Fog,jam,0,buffet,motorcycle,1,No ,metropolitian,44,Jaipur,5,Evening,2,3,2022,0,16.405105998453116
0x4872 ,MUMRES010DEL02 ,26.0,5.0,19.003517,72.82765,19.133517,72.95765,2022-03-06,Sunny,low,0,snack,motorcycle,1,No ,metropolitian,24,Mumbai,15,Night,6,3,2022,1,19.91432955624461
0x780e ,INDORES11DEL01 ,24.0,4.9,22.751234,75.88949,22.821234,75.95949,2022-03-04,Windy,medium,0,snack,motorcycle,1,No ,metropolitian,26,Indore,15,Evening,4,3,2022,0,10.599872044321687
0xc231 ,KOLRES02DEL01 ,33.0,4.9,22.514585,88.39331,22.524585,88.40331,2022-02-17,Sandstorms,high,2,meal,electric_scooter,1,No ,urban,33,Kolkata,5,Morning,17,2,2022,0,1.5156208609104698
0xb053 ,PUNERES09DEL02 ,22.0,4.9,18.536562,73.896485,18.666562,74.026485,2022-03-12,Windy,jam,1,meal,scooter,1,No ,metropolitian,16,Pune,5,Night,12,3,2022,1,19.940505874627718
0xc146 ,GOARES14DEL03 ,30.0,4.4,15.157944,73.950889,15.187944,73.980889,2022-02-15,Stormy,jam,1,meal,motorcycle,1,No ,metropolitian,32,Goa,15,Evening,15,2,2022,0,4.6417790738038995
0x88ee ,VADRES12DEL03 ,35.0,5.0,,,,,2022-03-12,Cloudy,medium,1,meal,scooter,1,No ,metropolitian,43,Vadodara,15,Evening,12,3,2022,1,
0xd1b2 ,DEHRES02DEL01 ,35.0,4.6,,,,,2022-02-15,Cloudy,low,2,buffet,scooter,0,No ,urban,15,Delhi,15,Morning,15,2,2022,0,
0x5545 ,JAPRES20DEL01 ,21.0,4.9,26.956431,75.776649,26.966431,75.786649,2022-03-30,Sunny,low,0,drinks,motorcycle,1,No ,metropolitian,18,Jaipur,10,Morning,30,3,2022,0,1.4913530100960681
0x8c41 ,PUNERES14DEL01 ,29.0,4.1,18.516216,73.842527,18.586216,73.912527,2022-03-20,Sunny,jam,0,snack,motorcycle,1,No ,metropolitian,31,Pune,15,Night,20,3,2022,1,10.738697361185555
0x5e6b ,JAPRES02DEL03 ,25.0,4.8,26.914142,75.805704,27.004142,75.895704,2022-04-02,Stormy,medium,1,drinks,motorcycle,0,No ,metropolitian,28,Jaipur,5,Evening,2,4,2022,1,13.42229664280579
0xae34 ,PUNERES04DEL02 ,37.0,4.6,18.51421,73.838429,18.56421,73.888429,2022-03-17,Fog,low,0,meal,motorcycle,,No ,metropolitian,27,Pune,5,Night,17,3,2022,0,7.670753520716724
0xd5c6 ,AURGRES12DEL02 ,35.0,4.9,19.879631,75.323403,20.009631,75.453403,2022-02-18,Windy,low,0,snack,motorcycle,0,No ,metropolitian,20,Aurangabad,15,Night,18,2,2022,0,19.86364295257906
0xb398 ,MYSRES05DEL03 ,39.0,4.7,12.323978,76.627961,12.353978,76.657961,2022-03-19,Fog,medium,2,buffet,scooter,0,No ,metropolitian,15,Mysore,10,Evening,19,3,2022,1,4.669141630914835
0x33e9 ,HYDRES12DEL01 ,25.0,4.9,17.429585,78.392621,17.499585,78.462621,2022-03-25,Fog,jam,0,meal,motorcycle,1,No ,metropolitian,41,Hyderabad,5,Night,25,3,2022,0,10.770184124641116
0xaa79 ,HYDRES05DEL03 ,27.0,5.0,17.433809,78.386744,17.523809,78.476744,2022-04-02,Sandstorms,jam,1,meal,scooter,1,No ,metropolitian,23,Hyderabad,10,Evening,2,4,2022,1,13.84686374455955
0xc451 ,KOCRES01DEL01 ,25.0,4.5,9.979363,76.285001,10.019363,76.325001,2022-02-17,Fog,medium,2,buffet,motorcycle,,No ,metropolitian,19,Kochi,5,Afternoon,17,2,2022,0,6.25018583711969
0xd89d ,KNPRES20DEL03 ,38.0,4.0,26.47,80.35,26.53,80.41,2022-02-11,Fog,jam,1,buffet,scooter,0,No ,metropolitian,32,Kanpur,15,Evening,11,2,2022,0,8.96423619618918
0x3883 ,HYDRES14DEL02 ,20.0,4.9,17.426228,78.407495,17.556228,78.537495,2022-03-04,Windy,jam,1,snack,scooter,0,No ,metropolitian,29,Hyderabad,15,Night,4,3,2022,0,20.0003733901585
0x1ed6 ,JAPRES07DEL03 ,28.0,4.9,26.766536,75.837333,26.826536,75.897333,2022-03-19,Stormy,low,2,drinks,scooter,0,No ,metropolitian,12,Jaipur,15,0,19,3,2022,1,8.953903145641462
0xaa84 ,INDORES05DEL02 ,36.0,4.6,22.727021,75.884167,22.747021,75.904167,2022-03-24,Sunny,low,0,snack,motorcycle,1,No ,metropolitian,28,Indore,5,Morning,24,3,2022,0,3.0290366125142394
0x9202 ,COIMBRES06DEL01 ,25.0,4.6,11.021278,76.995017,11.061278,77.035017,2022-03-24,Cloudy,high,2,snack,motorcycle,1,No ,urban,26,Coimbatore,15,Afternoon,24,3,2022,0,6.23981994544787
0x6dd5 ,MYSRES14DEL02 ,26.0,4.8,,,,,2022-03-06,Fog,low,1,meal,scooter,1,No ,metropolitian,24,Mysore,5,Night,6,3,2022,1,
0x4f8c ,SURRES16DEL03 ,29.0,4.8,21.160437,72.774209,21.190437,72.804209,2022-03-05,Sandstorms,medium,2,meal,scooter,1,No ,metropolitian,28,Surat,10,Evening,5,3,2022,1,4.566697748708414
0xc16 ,MUMRES02DEL02 ,23.0,4.6,19.221315,72.862381,19.271315,72.912381,2022-03-09,Sunny,jam,1,buffet,scooter,0,No ,urban,12,Mumbai,15,Evening,9,3,2022,0,7.655465855461652
0x52c5 ,HYDRES11DEL01 ,21.0,4.6,17.430448,78.418213,17.540448,78.528213,2022-04-06,Cloudy,low,1,snack,motorcycle,0,No ,metropolitian,25,Hyderabad,5,Night,6,4,2022,0,16.92364978735297
0x721b ,MUMRES15DEL03 ,26.0,4.7,19.176269,72.836721,19.236269,72.896721,2022-03-17,Sandstorms,jam,1,buffet,motorcycle,0,No ,metropolitian,13,Mumbai,10,Night,17,3,2022,0,9.18761444545501
0x1fd7 ,RANCHIRES12DEL02 ,38.0,4.8,,,,,2022-03-26,Fog,jam,1,drinks,scooter,1,No ,metropolitian,30,Ranchi,5,Evening,26,3,2022,1,
0xc7ab ,GOARES18DEL02 ,27.0,4.8,15.49395,73.827423,15.57395,73.907423,2022-02-14,Sandstorms,low,0,meal,motorcycle,1,No ,urban,22,Goa,10,Night,14,2,2022,0,12.36776316598703
0x1b64 ,JAPRES08DEL03 ,,,26.910262,75.783013,26.970262,75.843013,2022-03-30,Stormy,low,0,drinks,motorcycle,1,No ,metropolitian,19,Jaipur,0,0,30,3,2022,0,8.948862008159903
0xb935 ,CHENRES14DEL01 ,29.0,4.9,13.026279,80.174568,13.136279,80.284568,2022-03-14,Cloudy,medium,2,meal,scooter,1,No ,metropolitian,36,Chennai,15,Evening,14,3,2022,0,17.09580929671597
0xbb09 ,MUMRES07DEL03 ,23.0,4.0,19.091458,72.827808,19.181458,72.917808,2022-03-25,Stormy,medium,0,snack,motorcycle,1,No ,metropolitian,32,Mumbai,10,Evening,25,3,2022,0,13.784174072368236
0x96fa ,MUMRES17DEL02 ,21.0,4.7,19.121999,72.908493,19.201999,72.988493,2022-03-18,Fog,jam,0,drinks,motorcycle,0,No ,urban,35,Mumbai,5,Night,18,3,2022,0,12.251705007525693
0xc474 ,AURGRES09DEL02 ,29.0,4.6,19.874103,75.368419,19.954103,75.448419,2022-02-16,Stormy,low,1,snack,scooter,0,No ,urban,18,Aurangabad,15,Night,16,2,2022,0,12.224889387283824
0x36fc ,MUMRES17DEL02 ,31.0,4.7,19.121999,72.908493,19.171999,72.958493,2022-03-07,Sunny,low,2,drinks,scooter,0,No ,urban,17,Mumbai,5,Night,7,3,2022,0,7.657644251407372
0xb52b ,HYDRES17DEL03 ,24.0,4.9,17.451976,78.385883,17.511976,78.445883,2022-04-01,Sunny,low,2,drinks,scooter,1,No ,urban,16,Hyderabad,15,Night,1,4,2022,0,9.231166295853665
0xba13 ,VADRES14DEL02 ,30.0,4.9,22.311603,73.165012,22.361603,73.215012,2022-04-01,Sunny,jam,2,drinks,electric_scooter,1,No ,metropolitian,15,Vadodara,5,Night,1,4,2022,0,7.582708059239343
0xb2f6 ,SURRES16DEL02 ,27.0,4.7,21.160437,72.774209,21.210437,72.824209,2022-04-01,Cloudy,low,0,buffet,motorcycle,1,No ,urban,24,Surat,10,Night,1,4,2022,0,7.610923412146992
0x941a ,HYDRES15DEL01 ,28.0,4.6,17.45971,78.368855,17.56971,78.478855,2022-03-12,Fog,jam,0,buffet,motorcycle,1,No ,metropolitian,46,Hyderabad,5,Night,12,3,2022,1,16.922351755292766
0x26b2 ,COIMBRES07DEL01 ,22.0,4.9,10.96185,76.971082,11.00185,77.011082,2022-03-26,Sandstorms,high,0,buffet,motorcycle,1,No ,metropolitian,38,Coimbatore,15,Afternoon,26,3,2022,1,6.240437971964049
0x9d76 ,SURRES02DEL03 ,35.0,3.7,21.186608,72.794136,21.276608,72.884136,2022-03-04,Stormy,medium,1,buffet,motorcycle,0,No ,metropolitian,33,Surat,15,Evening,4,3,2022,0,13.697669595256231
0x5863 ,VADRES15DEL01 ,30.0,4.1,,,,,2022-03-13,Sandstorms,low,0,drinks,motorcycle,1,No ,metropolitian,28,Vadodara,15,Morning,13,3,2022,1,
0x705c ,PUNERES01DEL03 ,27.0,5.0,18.569156,73.774723,18.629156,73.834723,2022-03-24,Windy,medium,0,buffet,motorcycle,1,No ,metropolitian,27,Pune,10,Evening,24,3,2022,0,9.203373010519451
0x1537 ,MYSRES15DEL01 ,36.0,4.1,12.352058,76.60665,12.392058,76.64665,2022-03-30,Sandstorms,high,0,snack,motorcycle,1,No ,,37,Mysore,10,Afternoon,30,3,2022,0,6.225137706965946
0xd8f6 ,DEHRES05DEL03 ,26.0,4.5,30.346994,78.062543,30.406994,78.122543,2022-02-15,Windy,medium,1,snack,motorcycle,1,No ,urban,26,Delhi,10,Evening,15,2,2022,0,8.822175979489861
0x857e ,MYSRES09DEL02 ,22.0,4.9,12.323194,76.630583,12.403194,76.710583,2022-03-29,Stormy,jam,0,meal,motorcycle,1,No ,metropolitian,27,Mysore,5,Night,29,3,2022,0,12.450481190299444
0x63fc ,VADRES03DEL03 ,20.0,4.9,22.32,73.17,22.35,73.2,2022-03-15,Sunny,low,2,snack,scooter,1,No ,metropolitian,20,Vadodara,10,Night,15,3,2022,0,4.549649019282767
0x7e16 ,PUNERES11DEL02 ,20.0,5.0,18.533811,73.899315,18.583811,73.949315,2022-04-05,Windy,medium,2,drinks,scooter,1,No ,metropolitian,23,Pune,10,Evening,5,4,2022,0,7.67033672883646
0x9d92 ,INDORES02DEL01 ,29.0,4.9,22.651847,75.881991,22.721847,75.951991,2022-03-20,Cloudy,jam,1,buffet,scooter,0,No ,urban,30,Indore,10,Night,20,3,2022,1,10.603414251346358
0x3762 ,RANCHIRES19DEL02 ,31.0,4.5,23.333017,85.3172,23.463017,85.4472,2022-03-02,Sandstorms,medium,1,buffet,scooter,1,No ,metropolitian,38,Ranchi,5,Evening,2,3,2022,0,19.644440528928172
0x6d53 ,SURRES16DEL02 ,33.0,4.2,21.160437,72.774209,21.210437,72.824209,2022-03-09,Windy,jam,0,snack,motorcycle,0,No ,metropolitian,41,Surat,5,Evening,9,3,2022,0,7.610923412146992
0x4315 ,COIMBRES20DEL02 ,28.0,4.4,10.994136,76.963303,11.074136,77.043303,2022-03-20,Fog,jam,2,snack,electric_scooter,1,No ,metropolitian,31,Coimbatore,10,Night,20,3,2022,1,12.479788351220286
0x6d3e ,INDORES02DEL01 ,24.0,4.8,22.651847,75.881991,22.721847,75.951991,2022-03-27,Sunny,jam,1,buffet,scooter,1,,metropolitian,13,Indore,15,Night,27,3,2022,1,10.603414251346358
0x6797 ,INDORES15DEL01 ,34.0,4.9,22.760072,75.892574,22.870072,76.002574,2022-03-12,Sandstorms,medium,1,snack,motorcycle,1,No ,metropolitian,22,Indore,10,Evening,12,3,2022,1,16.655321590352653
0x2412 ,RANCHIRES01DEL01 ,31.0,4.9,23.416792,85.316842,23.486792,85.386842,2022-04-06,Cloudy,jam,0,meal,motorcycle,2,Yes ,metropolitian,42,Ranchi,10,Night,6,4,2022,0,10.575811016896461
0xaef6 ,BANGRES03DEL02 ,34.0,4.9,12.979166,77.640709,12.999166,77.660709,2022-03-17,Fog,low,0,snack,motorcycle,1,No ,metropolitian,21,Bangalore,5,Morning,17,3,2022,0,3.108892651490321
0xbacb ,PUNERES09DEL01 ,30.0,3.5,18.536562,73.896485,18.646562,74.006485,2022-03-12,Cloudy,low,2,meal,motorcycle,1,No ,metropolitian,32,Pune,5,Night,12,3,2022,1,16.873205333543865
0x3113 ,VADRES11DEL01 ,28.0,4.8,22.308096,73.167753,22.418096,73.277753,2022-04-02,Sunny,medium,0,buffet,motorcycle,1,No ,metropolitian,23,Vadodara,10,Evening,2,4,2022,1,16.680494121864943
0x72fa ,SURRES12DEL02 ,30.0,4.5,21.183434,72.814492,21.313434,72.944492,2022-03-25,Sandstorms,low,1,drinks,motorcycle,0,No ,urban,19,Surat,10,Night,25,3,2022,0,19.784471263345594
0x6fb6 ,RANCHIRES05DEL01 ,27.0,4.8,23.355164,85.324097,23.465164,85.434097,2022-03-16,Fog,jam,1,meal,scooter,0,No ,metropolitian,30,Ranchi,5,Evening,16,3,2022,0,16.621522401261352
0x310c ,SURRES08DEL02 ,34.0,4.3,21.173343,72.792731,21.303343,72.922731,2022-03-23,Fog,low,2,drinks,motorcycle,1,No ,urban,37,Surat,5,Night,23,3,2022,0,19.785100978639026
0xd517 ,KOLRES15DEL01 ,24.0,4.8,22.552672,88.352885,22.592672,88.392885,2022-02-11,Windy,high,1,meal,motorcycle,1,No ,urban,20,Kolkata,15,Afternoon,11,2,2022,0,6.061409972690953
0x43c9 ,PUNERES010DEL01 ,33.0,4.7,18.539299,73.897902,18.549299,73.907902,2022-03-15,Fog,low,2,drinks,motorcycle,1,No ,urban,19,Pune,10,Morning,15,3,2022,0,1.534129099832311
0x586c ,CHENRES17DEL02 ,33.0,4.9,13.045479,80.23311,13.175479,80.36311,2022-03-25,Sunny,jam,0,drinks,motorcycle,0,No ,metropolitian,44,Chennai,15,Evening,25,3,2022,0,20.202971442986424
0x83f3 ,PUNERES03DEL03 ,38.0,4.7,18.554382,73.798206,18.644382,73.888206,2022-04-04,Fog,jam,2,buffet,scooter,1,Yes ,metropolitian,42,Pune,15,Night,4,4,2022,0,13.805050306953971
0x1680 ,PUNERES12DEL03 ,21.0,3.1,18.520016,73.830547,18.610016,73.920547,2022-03-08,Sunny,low,1,buffet,scooter,0,No ,metropolitian,34,Pune,5,Night,8,3,2022,0,13.80636779648279
0x881 ,JAPRES11DEL03 ,,,26.90294,75.793007,26.99294,75.883007,2022-03-20,Cloudy,jam,0,drinks,motorcycle,1,No ,metropolitian,44,Jaipur,0,0,20,3,2022,1,13.42288748300169
0x7e5c ,SURRES09DEL02 ,26.0,4.8,21.175975,72.795503,21.225975,72.845503,2022-03-01,Sunny,medium,1,drinks,scooter,1,No ,metropolitian,19,Surat,10,Evening,1,3,2022,0,7.610551250864802
0x6b83 ,MYSRES20DEL03 ,39.0,4.7,12.337978,76.616792,12.397978,76.676792,2022-03-03,Sandstorms,medium,1,buffet,scooter,0,No ,metropolitian,30,Mysore,5,Evening,3,3,2022,0,9.337777625411348
0x6b36 ,BANGRES08DEL01 ,27.0,4.1,12.906229,77.596791,13.016229,77.706791,2022-03-31,Fog,medium,1,drinks,scooter,1,No ,metropolitian,32,Bangalore,10,Evening,31,3,2022,0,17.099843787504973
0xadad ,INDORES08DEL01 ,31.0,4.9,22.725748,75.898497,22.835748,76.008497,2022-03-23,Sunny,medium,2,buffet,scooter,1,No ,urban,27,Indore,5,Evening,23,3,2022,0,16.657248405968943
0x8f17 ,VADRES11DEL02 ,31.0,4.8,22.308096,73.167753,22.328096,73.187753,2022-03-15,Sandstorms,high,1,buffet,scooter,1,No ,metropolitian,26,Vadodara,5,Morning,15,3,2022,0,3.0332688227837785
0x1d2f ,JAPRES010DEL01 ,21.0,4.7,26.921411,75.793604,27.031411,75.903604,2022-03-14,Fog,low,2,drinks,scooter,1,No ,metropolitian,23,Jaipur,15,Night,14,3,2022,0,16.403914787355852
0x7301 ,CHENRES03DEL02 ,35.0,4.5,13.091809,80.219104,13.111809,80.239104,2022-03-19,Cloudy,high,2,meal,motorcycle,1,No ,metropolitian,28,Chennai,5,Morning,19,3,2022,1,3.1082031447800866
0x5c3c ,MUMRES19DEL02 ,24.0,4.9,19.131141,72.813074,19.26114,72.943074,2022-03-12,Sandstorms,jam,1,drinks,motorcycle,0,No ,metropolitian,26,Mumbai,10,Night,12,3,2022,1,19.906992428262342
0xa7ea ,INDORES07DEL01 ,21.0,4.1,22.722634,75.886959,22.792634,75.956959,2022-04-04,Stormy,jam,0,meal,motorcycle,0,No ,urban,31,Indore,10,Evening,4,4,2022,0,10.600892723914981
0x32f0 ,JAPRES17DEL02 ,32.0,4.6,26.892312,75.806896,26.942312,75.856896,2022-03-15,Cloudy,jam,2,buffet,motorcycle,1,No ,,27,Jaipur,10,Evening,15,3,2022,0,7.458057095956119
0x8f95 ,PUNERES15DEL02 ,20.0,4.6,18.636215,73.751081,18.766215,73.881081,2022-03-18,Stormy,medium,1,drinks,motorcycle,0,No ,metropolitian,16,Pune,10,Evening,18,3,2022,0,19.934968887573685
0x67a9 ,RANCHIRES14DEL01 ,32.0,4.9,,,,,2022-03-05,Fog,low,2,buffet,scooter,1,No ,urban,17,Ranchi,5,Morning,5,3,2022,1,
0x2faf ,JAPRES06DEL01 ,38.0,4.9,26.911927,75.797282,26.981927,75.867282,2022-04-04,Windy,jam,2,snack,motorcycle,1,No ,metropolitian,28,Jaipur,5,Night,4,4,2022,0,10.440065518731585
0x7698 ,PUNERES06DEL01 ,34.0,4.6,18.546258,73.904337,18.616258,73.974337,2022-03-18,Fog,jam,1,buffet,motorcycle,1,No ,urban,44,Pune,5,Evening,18,3,2022,0,10.737802277034135
0x9f4a ,BANGRES01DEL01 ,38.0,4.9,12.933284,77.615428,13.003284,77.685428,2022-03-12,Sunny,jam,0,buffet,motorcycle,1,No ,metropolitian,27,Bangalore,5,Night,12,3,2022,1,10.881569105805706
0xb0f2 ,JAPRES03DEL01 ,35.0,4.9,26.913483,75.803139,27.023483,75.913139,2022-03-02,Windy,medium,2,snack,scooter,0,No ,metropolitian,30,Jaipur,15,Evening,2,3,2022,0,16.404426150280127
0x3c4d ,MUMRES07DEL01 ,39.0,4.6,19.091458,72.827808,19.201458,72.937808,2022-03-25,Stormy,low,2,snack,scooter,0,No ,metropolitian,25,Mumbai,5,Night,25,3,2022,0,16.84684197550481
0x5b93 ,RANCHIRES010DEL01 ,34.0,4.9,23.354422,85.3329,23.464422,85.4429,2022-03-29,Sunny,medium,0,buffet,motorcycle,0,No ,metropolitian,35,Ranchi,5,Evening,29,3,2022,0,16.621565004935118
0x7d0a ,SURRES14DEL02 ,33.0,5.0,21.157729,72.768726,21.287729,72.898726,2022-03-14,Cloudy,medium,0,drinks,motorcycle,2,Yes ,metropolitian,48,Surat,15,Evening,14,3,2022,0,19.786074832058347
0x71d8 ,SURRES03DEL02 ,24.0,4.3,21.186884,72.793616,21.206884,72.813616,2022-03-21,Sandstorms,low,0,buffet,motorcycle,1,No ,metropolitian,29,Surat,10,Morning,21,3,2022,0,3.044259763800574
0x26c7 ,VADRES11DEL01 ,21.0,4.7,22.308096,73.167753,22.378096,73.237753,2022-03-08,Fog,low,2,meal,scooter,0,No ,metropolitian,22,Vadodara,10,Night,8,3,2022,0,10.61556309890192
0xb518 ,COIMBRES20DEL02 ,29.0,4.9,10.994136,76.963303,11.074136,77.043303,2022-03-29,Windy,medium,0,meal,motorcycle,1,No ,metropolitian,22,Coimbatore,10,Evening,29,3,2022,0,12.479788351220286
0x4988 ,JAPRES13DEL01 ,37.0,4.9,26.846156,75.8023,26.886156,75.8423,2022-03-07,Windy,medium,0,buffet,motorcycle,1,No ,urban,30,Jaipur,10,Afternoon,7,3,2022,0,5.967642746115416
0xe126 ,LUDHRES17DEL02 ,30.0,4.9,30.893384,75.821202,31.023384,75.951202,2022-02-14,Sunny,low,2,meal,scooter,1,No ,metropolitian,20,Ludhiana,10,Night,14,2,2022,0,19.065864964450014
0x97ff ,VADRES010DEL01 ,29.0,4.6,22.310329,73.169083,22.380329,73.239083,2022-03-04,Windy,low,2,snack,motorcycle,1,No ,metropolitian,19,Vadodara,5,Night,4,3,2022,0,10.615484695798937
0x7e44 ,RANCHIRES18DEL01 ,34.0,4.4,23.351489,85.324253,23.461489,85.434253,2022-03-10,Fog,jam,2,meal,scooter,0,Yes ,metropolitian,43,Ranchi,15,Night,10,3,2022,0,16.621733398693145
0x8f23 ,COIMBRES12DEL02 ,27.0,4.5,11.000762,76.981876,11.050762,77.031876,2022-03-19,Sunny,medium,2,drinks,motorcycle,0,No ,urban,18,Coimbatore,5,Evening,19,3,2022,1,7.799976970650589
0x337a ,HYDRES08DEL02 ,32.0,4.8,17.438263,78.397865,17.458263,78.417865,2022-03-03,Sunny,high,2,meal,motorcycle,1,No ,urban,20,Hyderabad,10,Morning,3,3,2022,0,3.077326920327248
0x277c ,JAPRES20DEL03 ,22.0,4.5,26.956431,75.776649,26.986431,75.806649,2022-03-13,Stormy,low,0,snack,motorcycle,1,No ,metropolitian,25,Jaipur,5,Night,13,3,2022,1,4.473883108895192
0x8c76 ,JAPRES11DEL03 ,37.0,4.7,26.90294,75.793007,27.04294,75.933007,2022-04-06,Stormy,low,0,buffet,motorcycle,0,No ,metropolitian,22,Jaipur,5,Night,6,4,2022,0,20.877992945163395
0x96ae ,RANCHIRES11DEL02 ,30.0,5.0,23.359194,85.325447,23.439194,85.405447,2022-04-04,Sandstorms,low,1,drinks,scooter,1,No ,metropolitian,20,Ranchi,5,Night,4,4,2022,0,12.088838616152373
0x7033 ,PUNERES20DEL02 ,29.0,4.8,18.592718,73.773572,18.642718,73.823572,2022-03-13,Stormy,medium,1,drinks,motorcycle,1,No ,metropolitian,21,Pune,15,Evening,13,3,2022,1,7.669081735870816
0x6028 ,RANCHIRES06DEL03 ,35.0,4.8,23.357804,85.325146,23.417804,85.385146,2022-03-30,Windy,low,2,drinks,motorcycle,0,No ,metropolitian,23,Ranchi,15,Night,30,3,2022,0,9.066985722545812
0x1276 ,BANGRES02DEL03 ,35.0,5.0,12.970221,77.645396,13.030221,77.705396,2022-03-28,Stormy,low,1,drinks,motorcycle,1,No ,metropolitian,22,Bangalore,15,Night,28,3,2022,0,9.326475479289797
0xcebc ,DEHRES04DEL01 ,35.0,4.2,30.340722,78.060221,30.410722,78.130221,2022-02-16,Cloudy,low,0,snack,motorcycle,2,No ,metropolitian,37,Delhi,10,Night,16,2,2022,0,10.29259562702531
0x52d5 ,JAPRES20DEL03 ,34.0,4.3,26.956431,75.776649,26.986431,75.806649,2022-03-11,Fog,jam,1,buffet,scooter,1,No ,metropolitian,32,Jaipur,5,Night,11,3,2022,0,4.473883108895192
0x6a40 ,VADRES16DEL02 ,37.0,4.7,,,,,2022-03-26,Fog,medium,2,snack,scooter,0,No ,metropolitian,18,Vadodara,10,Evening,26,3,2022,1,
0xc5ae ,AURGRES06DEL01 ,37.0,4.0,19.874449,75.360232,19.914449,75.400232,2022-02-15,Windy,high,0,buffet,motorcycle,1,No ,metropolitian,43,Aurangabad,5,Afternoon,15,2,2022,0,6.112801207910722
0xa71d ,MYSRES09DEL02 ,31.0,4.6,12.323194,76.630583,12.453194,76.760583,2022-03-10,Sunny,medium,2,meal,motorcycle,0,No ,urban,25,Mysore,15,Evening,10,3,2022,0,20.23108464847715
0xa3e5 ,COIMBRES14DEL02 ,26.0,4.8,11.003681,76.975525,11.023681,76.995525,2022-03-11,Fog,low,0,meal,motorcycle,1,No ,urban,21,Coimbatore,10,Morning,11,3,2022,0,3.120053699262147
0x93f ,CHENRES04DEL02 ,,,13.02978,80.208812,13.15978,80.338812,2022-03-14,Cloudy,medium,1,buffet,motorcycle,1,No ,metropolitian,25,Chennai,0,0,14,3,2022,0,20.20359868471881
0x1268 ,CHENRES07DEL01 ,38.0,4.6,13.081878,80.248519,13.091878,80.258519,2022-04-05,Sunny,high,0,snack,motorcycle,1,No ,metropolitian,29,Chennai,10,Morning,5,4,2022,0,1.5541474339028327
0x9932 ,PUNERES06DEL02 ,28.0,4.8,18.546258,73.904337,18.626258,73.984337,2022-03-16,Sunny,low,2,snack,motorcycle,1,No ,urban,28,Pune,15,Night,16,3,2022,0,12.271603471566227
0x4954 ,INDORES17DEL01 ,36.0,4.9,22.761226,75.887522,22.771226,75.897522,2022-03-15,Windy,high,2,drinks,scooter,1,No ,metropolitian,30,Indore,15,Morning,15,3,2022,0,1.5143695262002979
0x673a ,RANCHIRES16DEL02 ,29.0,4.7,23.371292,85.327872,23.451292,85.407872,2022-03-25,Sunny,jam,0,drinks,motorcycle,1,No ,metropolitian,24,Ranchi,10,Night,25,3,2022,0,12.088333511113348
0xc0fe ,GOARES010DEL01 ,24.0,4.6,15.546594,73.760431,15.616594,73.830431,2022-02-16,Sandstorms,jam,1,drinks,scooter,1,No ,metropolitian,21,Goa,10,Night,16,2,2022,0,10.82058702260286
0x188e ,BANGRES06DEL03 ,35.0,4.7,12.979096,77.640625,13.009096,77.670625,2022-03-09,Sunny,jam,0,snack,motorcycle,1,No ,metropolitian,24,Bangalore,15,Night,9,3,2022,0,4.6632938732295806
0x87d0 ,MYSRES08DEL02 ,24.0,5.0,12.297954,76.665169,12.347954,76.715169,2022-04-05,Stormy,jam,0,drinks,motorcycle,1,No ,metropolitian,39,Mysore,5,Night,5,4,2022,0,7.7821349574738
0x7d74 ,INDORES05DEL03 ,25.0,4.8,22.727021,75.884167,22.787021,75.944167,2022-03-11,Sunny,medium,1,meal,motorcycle,0,No ,metropolitian,11,Indore,15,Evening,11,3,2022,0,9.0864983336056
0x2239 ,RANCHIRES06DEL02 ,26.0,4.0,23.357804,85.325146,23.437804,85.405146,2022-03-25,Fog,medium,2,buffet,scooter,1,No ,metropolitian,35,Ranchi,10,Evening,25,3,2022,0,12.088896635976296
0x91c9 ,BANGRES07DEL01 ,35.0,4.7,12.978453,77.643685,13.018453,77.683685,2022-03-07,Fog,high,1,meal,scooter,1,No ,metropolitian,30,Bangalore,10,Afternoon,7,3,2022,0,6.217671983954929
